emp_id,emp_name,dept_name,salary,hire_date,bonus
1264,Employee_1264,Finance,67727,2019-10-05 04:51:45,16590.95
1265,Employee_1265,Marketing,103471,2020-02-17 23:07:47,6419.64
1266,Employee_1266,HR,33068,2022-11-26 13:36:06,5545.01
1267,Employee_1267,HR,32295,2024-08-16 17:38:25,15952.54
1268,Employee_1268,IT,66160,2023-07-01 09:08:22,2071.26
1269,Employee_1269,Sales,36390,2015-08-16 03:27:35,8018.27
1270,Employee_1270,Marketing,45131,2019-01-03 17:37:09,10610.38
1271,Employee_1271,Operations,119754,2019-06-04 14:11:05,11646.62
1272,Employee_1272,HR,100969,2020-03-23 14:59:12,14843.69
1273,Employee_1273,IT,40038,2016-07-25 19:02:27,7742.07
1274,Employee_1274,Operations,77327,2018-03-21 06:35:28,12641.0
1275,Employee_1275,Sales,118718,2017-04-28 19:16:44,12122.13
1276,Employee_1276,Marketing,102064,2019-09-20 00:05:45,11404.71
1277,Employee_1277,Sales,46281,2015-12-14 02:10:02,13169.18
1278,Employee_1278,HR,79189,2018-11-16 19:06:51,5929.53
1279,Employee_1279,Operations,73511,2024-05-16 12:14:42,2608.33
1280,Employee_1280,Operations,33605,2017-06-27 11:00:21,3266.16
1281,Employee_1281,Operations,26381,2018-12-19 07:49:39,5267.07
1282,Employee_1282,HR,91634,2024-05-05 13:03:22,10503.76
1283,Employee_1283,HR,44810,2015-01-30 17:21:41,16968.41
1284,Employee_1284,Sales,49322,2022-11-14 04:55:28,14324.57
1285,Employee_1285,Finance,66869,2016-08-20 13:30:24,15991.77
1286,Employee_1286,Sales,57955,2020-02-12 08:12:47,7668.54
1287,Employee_1287,Marketing,86388,2024-04-12 13:48:30,8688.42
1288,Employee_1288,IT,35207,2023-02-26 15:41:58,8479.96
1289,Employee_1289,Operations,112329,2023-06-16 05:08:34,4645.59
1290,Employee_1290,Finance,92628,2022-03-27 08:35:33,2163.12
1291,Employee_1291,IT,53220,2022-07-24 09:13:34,12227.41
1292,Employee_1292,Finance,109050,2023-05-12 11:02:16,19795.12
1293,Employee_1293,Support,99085,2020-08-18 01:41:10,4169.76
1294,Employee_1294,Sales,47031,2020-10-08 10:56:34,1887.01
1295,Employee_1295,HR,95721,2015-04-03 19:16:45,15811.1
1296,Employee_1296,Operations,105807,2023-08-30 22:25:32,5799.13
1297,Employee_1297,Sales,96312,2015-02-14 23:36:53,16763.23
1298,Employee_1298,IT,84766,2019-02-15 04:06:43,14374.8
1299,Employee_1299,Support,37449,2022-11-16 12:24:29,18967.8
1300,Employee_1300,Support,114833,2020-01-16 08:00:41,8769.62
1301,Employee_1301,Support,81699,2023-03-13 21:32:31,13577.43
1302,Employee_1302,IT,106253,2021-06-26 16:59:34,9832.24
1303,Employee_1303,IT,71092,2021-07-17 09:12:48,12981.19
1304,Employee_1304,IT,88671,2023-10-18 17:17:25,9542.38
1305,Employee_1305,IT,35350,2024-07-31 16:00:13,4584.01
1306,Employee_1306,Support,93487,2021-09-02 16:12:06,10650.05
1307,Employee_1307,Support,42622,2020-05-06 23:01:44,11043.1
1308,Employee_1308,Finance,95263,2019-07-07 11:07:25,16401.47
1309,Employee_1309,Sales,78117,2020-07-21 13:20:55,14974.89
1310,Employee_1310,Operations,83394,2016-05-07 11:06:31,13612.04
1311,Employee_1311,HR,48782,2019-07-29 15:49:10,3154.35
1312,Employee_1312,Support,53454,2024-08-07 08:17:47,14691.71
1313,Employee_1313,HR,92904,2017-10-28 21:17:21,10505.8
1314,Employee_1314,Sales,40592,2019-09-08 11:59:30,17987.89
1315,Employee_1315,Sales,47173,2016-06-25 03:28:49,18477.55
1316,Employee_1316,HR,58204,2023-11-12 13:39:08,2047.98
1317,Employee_1317,Support,60596,2020-10-25 14:19:44,16592.19
1318,Employee_1318,HR,59324,2024-09-11 20:44:35,1716.25
1319,Employee_1319,Finance,86202,2021-01-27 14:42:36,7976.22
1320,Employee_1320,Marketing,114400,2021-05-19 05:50:56,11303.7
1321,Employee_1321,Support,55750,2016-11-27 01:17:03,3813.92
1322,Employee_1322,Support,101112,2020-12-17 19:22:19,15179.96
1323,Employee_1323,Operations,41566,2023-11-09 16:48:58,1158.74
1324,Employee_1324,IT,32190,2016-10-19 14:35:19,4203.38
1325,Employee_1325,Marketing,113607,2016-08-08 14:38:07,12035.14
1326,Employee_1326,Sales,63333,2017-08-24 11:53:36,14573.36
1327,Employee_1327,Support,105905,2023-02-20 10:49:45,18416.22
1328,Employee_1328,HR,114571,2015-05-03 13:38:07,14404.44
1329,Employee_1329,Marketing,26589,2019-08-28 04:44:26,13763.81
1330,Employee_1330,Operations,50235,2016-12-15 21:28:48,8492.48
1331,Employee_1331,Sales,25159,2024-06-23 01:42:16,1024.4
1332,Employee_1332,IT,37145,2022-03-18 17:09:14,3283.03
1333,Employee_1333,IT,105909,2016-10-17 17:53:26,11156.54
1334,Employee_1334,Operations,56921,2019-08-27 07:27:02,13827.47
1335,Employee_1335,Operations,41237,2015-07-04 08:16:43,8931.52
1336,Employee_1336,HR,33244,2020-04-21 03:15:26,14882.9
1337,Employee_1337,Support,39743,2015-06-19 19:16:49,10915.38
1338,Employee_1338,IT,71101,2015-04-13 02:25:49,2409.35
1339,Employee_1339,Sales,109227,2017-06-29 17:24:19,4648.31
1340,Employee_1340,Marketing,81378,2015-08-14 12:45:01,16959.97
1341,Employee_1341,Sales,96126,2021-01-23 20:34:21,14773.34
1342,Employee_1342,Finance,81071,2024-08-03 05:37:19,18000.48
1343,Employee_1343,Finance,96121,2019-09-30 21:10:30,3233.59
1344,Employee_1344,Operations,99763,2024-01-07 03:20:50,19814.23
1345,Employee_1345,HR,118814,2020-10-16 23:51:37,4978.73
1346,Employee_1346,Finance,37237,2024-06-05 14:35:29,1223.82
1347,Employee_1347,IT,40649,2023-03-17 22:49:32,19951.04
1348,Employee_1348,Sales,62713,2024-10-29 03:11:12,6340.4
1349,Employee_1349,Sales,98463,2015-06-16 06:53:24,13692.37
1350,Employee_1350,Operations,70409,2021-04-27 13:44:37,4356.96
1351,Employee_1351,Support,73766,2019-01-17 15:43:17,12024.34
1352,Employee_1352,Support,71154,2019-12-05 17:07:52,18176.66
1353,Employee_1353,Marketing,32016,2017-10-17 18:26:27,7083.44
1354,Employee_1354,Operations,104563,2020-03-22 00:17:04,13734.83
1355,Employee_1355,Marketing,73688,2019-03-10 17:56:05,4570.17
1356,Employee_1356,Support,114678,2021-05-27 15:17:08,12871.11
1357,Employee_1357,Operations,79238,2018-08-10 04:53:13,7392.56
1358,Employee_1358,Operations,83608,2020-11-13 22:21:06,5012.96
1359,Employee_1359,Operations,114081,2015-04-28 11:22:57,6950.46
1360,Employee_1360,Support,56897,2020-03-29 16:00:44,4397.98
1361,Employee_1361,Marketing,75961,2023-04-19 09:54:40,18136.41
1362,Employee_1362,Marketing,93703,2020-06-02 00:53:42,8546.55
1363,Employee_1363,Operations,69757,2018-04-07 10:55:21,5660.31
1364,Employee_1364,Finance,51917,2016-06-26 18:22:06,9519.75
1365,Employee_1365,HR,47736,2020-11-12 12:25:50,7090.19
1366,Employee_1366,Support,52990,2022-05-13 01:46:20,15143.97
1367,Employee_1367,HR,87551,2017-05-05 21:38:07,19453.18
1368,Employee_1368,HR,83161,2024-11-26 21:33:44,9322.64
1369,Employee_1369,Marketing,104623,2017-03-16 06:14:20,17359.63
1370,Employee_1370,Marketing,47440,2015-07-03 08:40:33,11751.4
1371,Employee_1371,Finance,60205,2016-11-02 21:01:42,3987.48
1372,Employee_1372,HR,105811,2016-02-09 17:26:39,14121.83
1373,Employee_1373,HR,80103,2015-11-25 21:47:34,10755.26
1374,Employee_1374,Operations,95812,2018-06-08 09:58:37,13361.52
1375,Employee_1375,Marketing,66627,2017-06-12 07:00:50,17904.06
1376,Employee_1376,HR,44008,2015-05-13 16:05:34,9368.26
1377,Employee_1377,Sales,96274,2015-06-27 06:52:50,18122.37
1378,Employee_1378,Finance,57402,2024-02-14 09:18:14,15262.71
1379,Employee_1379,Sales,78384,2016-02-15 18:23:24,10283.49
1380,Employee_1380,Sales,30793,2017-11-10 23:02:57,12461.22
1381,Employee_1381,Support,30571,2023-08-01 22:26:48,7186.04
1382,Employee_1382,Support,41209,2019-03-27 11:04:08,19688.35
1383,Employee_1383,Finance,115930,2020-10-21 00:11:02,13679.67
1384,Employee_1384,Sales,68148,2016-09-11 20:01:06,1833.09
1385,Employee_1385,HR,116218,2015-01-22 13:07:43,7205.82
1386,Employee_1386,Marketing,27224,2024-09-27 08:04:46,12842.97
1387,Employee_1387,Finance,73695,2022-12-06 12:40:49,2070.33
1388,Employee_1388,Operations,57441,2021-09-05 10:21:30,1453.8
1389,Employee_1389,Sales,64129,2024-05-24 20:16:06,9550.46
1390,Employee_1390,Finance,87368,2024-07-27 19:54:16,7321.11
1391,Employee_1391,IT,117122,2023-06-03 06:22:52,9327.67
1392,Employee_1392,IT,69760,2023-09-02 16:47:09,5991.17
1393,Employee_1393,Support,48478,2021-04-25 20:36:03,4129.64
1394,Employee_1394,Marketing,96854,2016-06-13 04:21:51,14093.72
1395,Employee_1395,HR,119230,2021-12-25 13:09:25,10776.85
1396,Employee_1396,Marketing,110716,2018-03-14 12:40:38,4802.93
1397,Employee_1397,Marketing,37180,2023-09-08 00:53:49,7072.2
1398,Employee_1398,Marketing,40372,2023-10-06 13:00:19,12244.35
1399,Employee_1399,Marketing,54796,2022-01-25 18:29:40,2372.36
1400,Employee_1400,Operations,83272,2015-12-21 02:39:57,3801.61
1401,Employee_1401,Operations,114963,2015-12-28 07:54:56,2391.67
1402,Employee_1402,Support,118635,2021-12-10 02:24:32,16434.03
1403,Employee_1403,Finance,79040,2024-10-03 15:20:41,15295.78
1404,Employee_1404,IT,100357,2019-06-17 18:37:34,15312.95
1405,Employee_1405,Marketing,96368,2021-10-16 10:08:41,14610.18
1406,Employee_1406,Support,103356,2023-10-07 02:40:50,13718.32
1407,Employee_1407,Finance,41211,2017-06-03 14:20:47,10062.85
1408,Employee_1408,IT,30842,2022-11-21 00:56:43,13203.29
1409,Employee_1409,Sales,88115,2024-09-03 09:34:32,1728.87
1410,Employee_1410,HR,91852,2018-07-20 13:39:43,12807.82
1411,Employee_1411,Operations,70968,2016-04-07 20:17:01,15779.68
1412,Employee_1412,Sales,42508,2024-04-11 06:03:43,10506.81
1413,Employee_1413,IT,47005,2021-12-07 04:15:45,7792.75
1414,Employee_1414,Sales,79575,2022-07-04 22:49:37,6271.11
1415,Employee_1415,HR,105742,2015-06-10 07:00:14,13213.24
1416,Employee_1416,Support,43971,2017-05-09 15:55:29,14163.22
1417,Employee_1417,IT,50599,2016-03-07 16:22:30,17548.38
1418,Employee_1418,Sales,112592,2020-03-09 07:53:48,7504.35
1419,Employee_1419,Operations,91914,2023-01-05 10:47:50,15625.67
1420,Employee_1420,Operations,92055,2020-02-01 11:57:47,11665.76
1421,Employee_1421,Finance,112697,2018-06-14 02:04:05,17773.89
1422,Employee_1422,Sales,30355,2024-11-01 21:45:35,11028.43
1423,Employee_1423,Marketing,79120,2023-11-08 11:57:50,10834.97
1424,Employee_1424,Sales,99619,2023-12-30 21:55:44,11979.66
1425,Employee_1425,Support,63342,2022-08-02 21:25:29,15236.99
1426,Employee_1426,IT,110992,2016-08-09 22:35:17,19329.12
1427,Employee_1427,IT,103860,2021-03-11 08:05:43,2397.7
1428,Employee_1428,Support,27257,2018-01-06 17:47:19,2015.26
1429,Employee_1429,Sales,52364,2021-07-12 23:04:23,18813.46
1430,Employee_1430,Support,49972,2020-12-25 21:57:52,11067.64
1431,Employee_1431,HR,51654,2019-11-16 22:23:32,12683.16
1432,Employee_1432,Support,105769,2015-10-28 14:24:01,10166.05
1433,Employee_1433,Operations,106423,2018-01-12 02:54:23,2779.49
1434,Employee_1434,Support,54320,2023-06-26 06:01:59,15593.7
1435,Employee_1435,IT,45808,2022-11-07 05:50:00,15197.27
1436,Employee_1436,Operations,77389,2021-12-13 04:25:52,6922.36
1437,Employee_1437,IT,59773,2019-12-30 02:18:28,6818.55
1438,Employee_1438,Finance,76168,2024-08-01 01:47:29,16918.99
1439,Employee_1439,Marketing,52747,2021-05-09 08:08:52,2374.79
1440,Employee_1440,IT,101396,2024-05-11 15:24:01,17741.0
1441,Employee_1441,Operations,108692,2016-04-16 04:33:58,5876.57
1442,Employee_1442,Finance,82505,2019-05-29 00:26:04,12266.71
1443,Employee_1443,IT,110896,2022-05-08 00:28:07,18783.89
1444,Employee_1444,HR,43135,2019-09-14 22:45:00,13884.33
1445,Employee_1445,Support,115887,2015-03-22 05:22:24,8874.17
1446,Employee_1446,Marketing,72377,2024-08-03 11:40:01,14101.15
1447,Employee_1447,IT,48554,2020-08-11 12:32:47,7535.61
1448,Employee_1448,Finance,87491,2022-01-02 05:49:07,6267.91
1449,Employee_1449,HR,80621,2020-08-24 10:28:52,19936.98
1450,Employee_1450,Sales,83283,2017-01-27 09:59:41,15265.01
1451,Employee_1451,Finance,110140,2016-05-03 08:05:04,13249.68
1452,Employee_1452,Support,41923,2015-07-10 17:53:07,7750.5
1453,Employee_1453,Finance,72591,2015-04-10 19:52:26,1934.06
1454,Employee_1454,HR,87261,2015-10-21 01:12:10,1590.08
1455,Employee_1455,Finance,79336,2022-06-02 19:15:55,11529.44
1456,Employee_1456,HR,99083,2021-10-01 22:09:12,15478.62
1457,Employee_1457,IT,85948,2023-09-19 15:14:20,11210.2
1458,Employee_1458,HR,58002,2015-12-18 02:07:10,16974.92
1459,Employee_1459,HR,105098,2021-01-06 14:14:11,1635.1
1460,Employee_1460,Marketing,98016,2021-08-21 09:01:12,7968.29
1461,Employee_1461,HR,51672,2024-01-15 13:26:49,5504.34
1462,Employee_1462,HR,29213,2016-08-07 03:36:13,9498.19
1463,Employee_1463,Sales,35293,2024-07-04 09:11:45,2375.15
1464,Employee_1464,IT,80860,2023-11-22 22:02:42,19128.5
1465,Employee_1465,Support,87507,2020-09-29 19:07:12,5241.85
1466,Employee_1466,Marketing,82134,2019-09-14 09:55:53,18523.85
1467,Employee_1467,Sales,27100,2022-04-16 09:49:06,9091.97
1468,Employee_1468,Operations,86997,2024-05-20 19:05:52,19724.96
1469,Employee_1469,IT,53172,2021-09-13 08:03:55,11527.11
1470,Employee_1470,IT,45132,2016-08-28 04:50:40,18685.82
1471,Employee_1471,Operations,43199,2022-08-08 17:30:51,1101.63
1472,Employee_1472,Support,61609,2023-05-31 10:17:20,15216.54
1473,Employee_1473,HR,67965,2023-06-19 13:48:39,18157.96
1474,Employee_1474,Sales,33016,2022-12-27 17:03:38,3654.69
1475,Employee_1475,Finance,64779,2021-04-20 14:50:24,2826.39
1476,Employee_1476,Marketing,56881,2020-12-24 00:39:15,9066.88
1477,Employee_1477,Finance,107594,2020-08-14 06:04:19,18739.9
1478,Employee_1478,Operations,49472,2023-12-25 11:54:28,11305.34
1479,Employee_1479,IT,76813,2021-01-25 20:26:11,11021.67
1480,Employee_1480,Support,61021,2022-07-01 21:39:27,3681.4
1481,Employee_1481,IT,79131,2020-08-03 12:14:15,1015.0
1482,Employee_1482,Marketing,49087,2017-09-23 20:34:05,16392.66
1483,Employee_1483,IT,37828,2024-08-28 05:15:44,2663.92
1484,Employee_1484,IT,86610,2021-12-23 07:41:36,13043.15
1485,Employee_1485,Marketing,26401,2017-09-22 08:38:48,18377.71
1486,Employee_1486,Sales,110179,2018-08-29 00:38:33,4964.39
1487,Employee_1487,Sales,40193,2023-07-05 05:41:09,13640.18
1488,Employee_1488,Marketing,117389,2021-08-20 16:26:55,2495.27
1489,Employee_1489,Support,69864,2016-09-11 17:04:15,12471.35
1490,Employee_1490,Operations,45307,2016-04-29 09:12:47,4114.7
1491,Employee_1491,IT,44611,2023-05-12 04:40:47,14983.12
1492,Employee_1492,Support,68791,2019-12-30 13:23:18,6723.39
1493,Employee_1493,IT,36950,2021-03-21 13:24:58,9804.43
1494,Employee_1494,Operations,101240,2020-09-14 09:58:30,12389.18
1495,Employee_1495,Sales,102403,2018-08-28 14:21:44,4254.19
1496,Employee_1496,Support,27745,2015-09-30 12:08:51,15091.12
1497,Employee_1497,HR,80243,2019-04-08 18:09:07,6750.17
1498,Employee_1498,HR,28866,2017-10-29 20:44:09,13585.07
1499,Employee_1499,HR,57245,2022-02-03 03:44:13,4007.38
1500,Employee_1500,Sales,69724,2022-07-27 00:01:47,14074.24
1501,Employee_1501,Sales,96354,2021-10-05 01:02:40,3435.57
1502,Employee_1502,Operations,76374,2018-02-15 02:38:03,9081.77
1503,Employee_1503,IT,55116,2018-05-30 05:01:31,5696.92
1504,Employee_1504,Operations,106029,2019-11-07 09:36:32,15219.13
1505,Employee_1505,Operations,118574,2015-04-19 00:20:39,5978.67
1506,Employee_1506,Sales,45447,2022-07-30 11:43:57,17752.63
1507,Employee_1507,HR,55431,2024-10-05 13:00:17,17944.58
1508,Employee_1508,Finance,42908,2020-09-05 11:39:23,4732.38
1509,Employee_1509,IT,54336,2016-06-29 08:36:36,12663.07
1510,Employee_1510,Sales,65992,2022-04-26 15:18:07,2666.64
1511,Employee_1511,HR,80350,2015-02-16 21:32:19,8439.2
1512,Employee_1512,Support,94561,2022-04-27 12:23:03,14553.11
1513,Employee_1513,Finance,76955,2020-05-05 21:01:53,13529.04
1514,Employee_1514,Finance,86240,2018-01-02 21:26:01,12869.31
1515,Employee_1515,Sales,45093,2020-03-19 10:27:34,6368.28
1516,Employee_1516,Marketing,31155,2016-09-23 01:54:24,8182.47
1517,Employee_1517,IT,71607,2016-10-26 12:53:03,2955.98
1518,Employee_1518,Finance,58487,2021-11-23 08:16:59,14661.43
1519,Employee_1519,Sales,80668,2018-10-31 01:41:39,10573.89
1520,Employee_1520,Sales,45963,2023-09-03 06:31:09,14466.55
1521,Employee_1521,HR,75124,2017-09-08 14:37:53,5729.93
1522,Employee_1522,Support,77870,2020-11-22 00:18:21,7164.33
1523,Employee_1523,Marketing,81547,2023-02-01 10:13:38,7350.09
1524,Employee_1524,IT,89110,2023-05-27 08:15:39,1489.11
1525,Employee_1525,Operations,78554,2018-03-12 10:18:36,7479.91
1526,Employee_1526,Support,45936,2017-02-18 06:51:25,16262.79
1527,Employee_1527,Support,29426,2024-04-25 04:56:37,18048.67
1528,Employee_1528,HR,113839,2018-01-18 09:02:55,10846.15
1529,Employee_1529,Finance,52606,2022-04-09 07:53:07,9654.53
1530,Employee_1530,Finance,72832,2023-12-13 05:17:46,1585.67
1531,Employee_1531,HR,53151,2017-07-15 09:02:42,17704.88
1532,Employee_1532,Sales,104303,2024-01-31 11:24:23,1247.19
1533,Employee_1533,Finance,36308,2022-07-21 18:50:07,18950.25
1534,Employee_1534,Marketing,87522,2018-08-25 03:46:55,10295.11
1535,Employee_1535,IT,70671,2022-07-16 04:10:44,7496.76
1536,Employee_1536,Support,115306,2022-09-25 10:06:02,18560.15
1537,Employee_1537,Support,119108,2018-04-14 00:42:54,1463.43
1538,Employee_1538,Marketing,27204,2022-07-14 06:59:11,12047.07
1539,Employee_1539,Finance,117769,2020-07-06 06:06:49,11429.72
1540,Employee_1540,Support,112265,2020-04-23 20:04:04,5167.09
1541,Employee_1541,Operations,56131,2019-10-24 03:31:48,9148.86
1542,Employee_1542,IT,77428,2016-05-28 04:14:06,13393.02
1543,Employee_1543,IT,58870,2017-02-11 20:26:42,14815.49
1544,Employee_1544,Support,74067,2024-09-23 15:16:44,1013.62
1545,Employee_1545,HR,83585,2019-12-19 02:51:49,18800.22
1546,Employee_1546,Support,46607,2017-06-17 14:54:17,4125.98
1547,Employee_1547,HR,49968,2020-08-24 20:14:12,5438.03
1548,Employee_1548,Support,36908,2024-10-22 11:55:00,6006.0
1549,Employee_1549,Operations,51423,2023-02-17 22:09:14,1718.58
1550,Employee_1550,Sales,99707,2022-04-18 07:34:01,3337.99
1551,Employee_1551,IT,103257,2020-09-15 05:23:35,19740.65
1552,Employee_1552,Support,86215,2023-03-22 07:37:06,6989.12
1553,Employee_1553,Operations,80835,2022-08-29 02:12:06,3190.72
1554,Employee_1554,HR,74429,2017-01-19 16:40:22,3032.83
1555,Employee_1555,HR,107152,2024-09-08 23:53:45,14669.74
1556,Employee_1556,IT,63458,2022-07-05 06:39:07,17236.8
1557,Employee_1557,Marketing,71169,2024-03-27 20:44:21,5882.09
1558,Employee_1558,Support,32659,2018-10-03 09:44:11,1397.28
1559,Employee_1559,Finance,85614,2016-03-18 15:12:45,5238.71
1560,Employee_1560,HR,102240,2019-05-21 19:23:13,2073.8
1561,Employee_1561,Sales,57793,2022-03-11 00:41:12,2964.5
1562,Employee_1562,Sales,71473,2024-10-01 07:43:05,9198.65
1563,Employee_1563,HR,114388,2020-09-13 10:17:38,5368.45
1564,Employee_1564,Marketing,113330,2022-03-08 11:10:53,10802.97
1565,Employee_1565,Marketing,80751,2023-05-19 18:15:58,5816.38
1566,Employee_1566,Operations,103915,2019-06-03 03:18:10,18870.21
1567,Employee_1567,Sales,79254,2023-10-08 03:59:07,18212.94
1568,Employee_1568,Operations,32006,2022-10-19 21:51:34,11769.32
1569,Employee_1569,Sales,99218,2021-10-01 02:59:53,7734.06
1570,Employee_1570,Support,90344,2020-08-12 19:31:24,8241.79
1571,Employee_1571,Support,58840,2015-08-24 11:56:25,8825.19
1572,Employee_1572,Finance,57430,2018-03-06 23:55:36,14824.01
1573,Employee_1573,Support,48091,2021-06-24 09:29:37,9581.14
1574,Employee_1574,Finance,57983,2016-08-30 01:33:04,17277.87
1575,Employee_1575,Support,48989,2023-01-01 04:50:13,18937.8
1576,Employee_1576,IT,100451,2024-02-14 17:59:35,7382.98
1577,Employee_1577,Support,43990,2020-09-03 04:55:14,11653.2
1578,Employee_1578,Operations,115270,2018-05-16 01:39:04,2806.07
1579,Employee_1579,HR,105360,2019-06-23 22:49:37,4808.91
1580,Employee_1580,Operations,61081,2018-11-25 12:39:35,8855.85
1581,Employee_1581,HR,36033,2019-01-13 05:30:33,4917.85
1582,Employee_1582,Marketing,41241,2016-07-19 05:19:55,17654.65
1583,Employee_1583,Operations,30939,2017-08-18 00:56:20,4007.44
1584,Employee_1584,Marketing,72562,2024-11-15 18:33:45,9657.56
1585,Employee_1585,Finance,60063,2023-08-06 02:05:08,12508.29
1586,Employee_1586,Finance,101721,2022-07-05 17:37:23,14145.41
1587,Employee_1587,IT,52045,2016-01-07 18:46:07,8278.32
1588,Employee_1588,Support,69769,2023-04-10 05:43:35,17512.88
1589,Employee_1589,Operations,72118,2018-04-28 21:35:31,11798.06
1590,Employee_1590,Marketing,109703,2016-06-08 14:53:29,9350.65
1591,Employee_1591,HR,46625,2023-05-03 13:21:15,2277.57
1592,Employee_1592,Finance,52076,2015-11-29 08:27:40,9829.1
1593,Employee_1593,Support,89805,2019-07-14 17:19:09,16593.98
1594,Employee_1594,Finance,69605,2023-07-15 16:05:09,12676.28
1595,Employee_1595,HR,109565,2018-08-22 22:55:16,16811.09
1596,Employee_1596,Support,113509,2022-07-02 20:57:57,10386.22
1597,Employee_1597,Support,64121,2022-12-01 16:55:48,3250.77
1598,Employee_1598,Marketing,90101,2016-08-11 19:50:03,1259.16
1599,Employee_1599,Marketing,56433,2024-06-27 18:30:53,6761.17
1600,Employee_1600,Operations,68309,2022-11-16 14:50:14,14261.82
1601,Employee_1601,Operations,92468,2017-07-03 21:41:39,16014.94
1602,Employee_1602,Sales,69254,2021-06-26 10:52:07,6619.3
1603,Employee_1603,Sales,92293,2016-09-29 23:52:54,10417.42
1604,Employee_1604,IT,62853,2015-04-28 21:41:26,9001.26
1605,Employee_1605,Finance,63405,2020-02-27 00:12:56,8799.93
1606,Employee_1606,Operations,91652,2019-12-31 00:14:45,5395.63
1607,Employee_1607,Marketing,68527,2023-12-25 17:39:33,3591.05
1608,Employee_1608,HR,102227,2021-03-13 14:25:58,4737.08
1609,Employee_1609,Marketing,25492,2020-07-27 20:06:21,2051.32
1610,Employee_1610,Finance,118418,2016-08-19 16:10:33,4764.48
1611,Employee_1611,Sales,33811,2021-10-04 16:27:49,1174.82
1612,Employee_1612,Marketing,118344,2022-03-10 10:36:00,12917.91
1613,Employee_1613,IT,49272,2023-08-04 00:49:41,7011.13
1614,Employee_1614,Finance,118935,2021-07-01 23:06:31,19489.75
1615,Employee_1615,Sales,97010,2017-06-14 07:17:11,4680.62
1616,Employee_1616,HR,117492,2022-06-07 04:04:21,7570.74
1617,Employee_1617,Sales,72153,2019-04-08 10:45:12,7798.98
1618,Employee_1618,Support,79110,2022-05-15 18:51:38,1160.58
1619,Employee_1619,IT,38979,2019-06-29 10:48:49,16944.95
1620,Employee_1620,Finance,53328,2015-01-08 14:48:59,1607.89
1621,Employee_1621,HR,37867,2024-07-09 15:28:26,18863.42
1622,Employee_1622,IT,84234,2015-09-24 02:47:37,17949.41
1623,Employee_1623,Sales,50851,2015-09-02 03:35:09,11174.92
1624,Employee_1624,IT,56279,2017-07-20 22:12:03,11328.32
1625,Employee_1625,Finance,98402,2015-05-29 20:01:45,13421.78
1626,Employee_1626,Operations,40449,2023-06-07 09:04:31,8353.95
1627,Employee_1627,IT,101221,2020-09-15 15:09:10,13297.22
1628,Employee_1628,Support,114080,2019-12-18 11:43:29,1850.6
1629,Employee_1629,IT,30451,2018-09-19 10:34:32,2026.9
1630,Employee_1630,Sales,112178,2022-03-06 21:59:15,9687.38
1631,Employee_1631,Sales,66316,2021-10-19 04:51:51,11442.82
1632,Employee_1632,HR,88064,2016-01-27 20:57:58,17868.54
1633,Employee_1633,Sales,88761,2021-02-22 11:40:47,2988.55
1634,Employee_1634,Marketing,63870,2021-06-20 03:02:30,16630.31
1635,Employee_1635,Finance,55873,2023-07-24 18:28:55,4990.9
1636,Employee_1636,Finance,83627,2024-05-11 23:28:32,8487.59
1637,Employee_1637,Operations,91155,2015-02-14 06:11:13,7015.45
1638,Employee_1638,Operations,50372,2016-09-08 19:46:25,8602.95
1639,Employee_1639,Finance,28642,2021-05-11 02:19:12,3859.41
1640,Employee_1640,Support,53001,2017-06-26 18:48:04,10567.83
1641,Employee_1641,Operations,59064,2020-06-07 13:25:53,16231.21
1642,Employee_1642,HR,119826,2024-08-25 19:24:37,9389.15
1643,Employee_1643,Sales,39122,2018-12-01 23:56:01,10321.66
1644,Employee_1644,Finance,49820,2023-12-02 16:07:51,17126.58
1645,Employee_1645,Operations,93431,2016-05-02 13:20:29,14415.1
1646,Employee_1646,Finance,80745,2018-12-24 14:38:14,10318.63
1647,Employee_1647,Marketing,75081,2017-04-04 23:43:47,5896.22
1648,Employee_1648,IT,95902,2023-10-19 06:21:13,17813.61
1649,Employee_1649,Sales,33711,2017-04-06 13:29:04,11963.39
1650,Employee_1650,Finance,110132,2019-09-16 23:51:40,5201.8
1651,Employee_1651,IT,43793,2017-05-05 11:39:04,6113.28
1652,Employee_1652,Operations,33199,2019-10-17 02:09:07,16259.53
1653,Employee_1653,IT,101253,2015-10-14 20:22:42,1838.77
1654,Employee_1654,Sales,61191,2023-03-11 06:59:29,19849.75
1655,Employee_1655,Finance,35211,2020-06-13 14:23:25,3476.68
1656,Employee_1656,Marketing,88069,2016-01-22 13:48:06,16125.3
1657,Employee_1657,Support,113896,2017-01-26 00:29:46,8500.73
1658,Employee_1658,Operations,81746,2019-05-06 16:05:09,10352.11
1659,Employee_1659,Finance,46542,2021-02-02 23:48:31,17732.36
1660,Employee_1660,Sales,56312,2024-04-05 06:25:04,8845.31
1661,Employee_1661,Operations,70242,2021-10-03 16:57:59,11212.38
1662,Employee_1662,HR,118783,2021-01-03 00:30:25,1936.69
1663,Employee_1663,IT,112893,2022-08-26 22:12:04,1044.6
1664,Employee_1664,Support,80388,2021-05-21 00:51:29,5651.2
1665,Employee_1665,Sales,52691,2020-02-23 02:06:48,13931.08
